Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
251477,B000FMBEFI,A10J25VVQ4DX8M,akcountess,0,0,5,1326499200,My dogs love these,"These are great treats, and my dogs love them, but I don't use them as they are designed.  I usually buy 2 packages and then use each piece as a separate treat (2 sticks, 4 flowers).  My flat-coat has a sensitive stomach and once he starts eating something, he can't (won't) give it up.  By giving him each piece separately, I can monitor how much he gets and it is much better on his digestive system.  They do make a bit of a mess, so I either use them outside or in an area that is easy to clean up the drool that ultimately is left when they are done.  They love them so much!"
251484,B000FMBEFI,A3NEMVXL8S9FWW,DenaC,0,0,4,1252713600,Harder to Remove then Regular Everlasting Treats,"Liver is one of my dog's favorite flavors. Therefore she loved this treat filler. She is able to pop out the regular everlasting treats within 30 minutes, this one lasted a solid hour. She chewed the stick up quite easily, but the flower petals made it more difficult to pop out the treat. I did not find this too hard to put together."
251490,B001E5DZYS,A2E164CJN3RZ9U,E. Silva,2,2,5,1314921600,Great Organic Decaf,I am so happy to have found this organic water processed decaf and it tastes wonderful. I have been struggling to keep up with my supply of Pete's decaf which I have to get in regular grocery stores for way too much. Now I'll have this delivered monthly for way less!!
251520,B0012837U4,A2J5395POEU12W,mmmasha,1,1,4,1287705600,diligence of seller,"The seller had difficulty obtaining the product, but assured me that I would get it.  He was extremely polite and professional in his communications."
251532,B003YM6C5S,ADDJM05VYV33B,MT,0,0,5,1289174400,Cost has more than Doubled,"The cost for these 6 bags is outrageous!  In the past this cost was for 12 7 oz bags, I can buy 6 bags at Wholefoods for $18.00  makes no sense why the drastic change in cost.  Very disappointing>>>>>>>>"
251553,B001SITYJ6,A1ZBQ5QL976804,JCC,13,13,2,1328745600,bad beef,I'm normally a fan of jack links but this really disappointed me. Ordered 4 bags and had two of them. I spent more time picking through the meat taking out the nasty gizard and fat chunks all throughout the bag. Also the meat quality was terrible and quality control isn't. Good for this flavor. One piece would be moist and flavorful and the next would bard as a rock and uncomfortable to chew. Overall this was a terrible product. Jack links shouldn't put 10 different cuts of meat in the same bag. If you like quality controlled products this isn't for you.
251563,B001SITYJ6,AJMY77NAPOLQ1,"\"AL \"\"NA\"\"\"",2,2,4,1281225600,My Beef,"Jack Link's Beef Jerky, Original, 10-Ounce Packages (Pack of 2)<br /><br />Tough and chewiness, dry, not too salty, this is one of my favorites. Since the flavor isn't too strong, i tend to eat too much."
251575,B001SITYJ6,A26Y7WIS3JBL65,"\"Matt J. Rose \"\"Blu Aficionado\"\"\"",1,1,5,1253577600,By Far The Best Jack Links!,"I love beef jerky, its perfect for work, packs tons of protein, easy to eat and store.  I have to say though the price of the stuff locally is insane, the 3oz bags go for up to 7 bucks a piece.<br /><br />This is the best deal I've found by far, select delivery 1 time a month for 16 bucks and sit back and wait for your jerky!<br /><br />Now on to the flavor, I usually buy the peppered Jack Links for the touch of spice.  Recently I found the A1 steak jerky, and its fantastic!  It seems like its more dry, like the homemade jerky I remember from my grandparents.  I find the most of the flavors to be to moist, and salty.<br /><br />If your a fan of jerky, and the taste of A1 sauce, you will enjoy this product, use amazons subscription option and save another 15%, excellent deal when compared to store purchasing."
251618,B001SITYJ6,A7MXWFCWVXJZE,"\"H. Smith \"\"Beautacentric\"\"\"",0,0,5,1277251200,Fresh,"This was very good, fresh perfect flavor good size, packed well and received quickly. Not too moist, not too dry and perfect chew. A+"
251640,B001SITYJ6,A2WRNV6AW3U4SQ,ashlie,0,1,4,1342742400,yummy,this was perfect for our road trips! not wanting to stop for snacks alot just pick up some jerky! yum!
251651,B004TDTZE6,AAY5IU73429EB,Wayne Lee,0,0,5,1340668800,Great Herring Fillets,"Best deal online or anywhere else on this product. Great tasting mustard sauce as well as the fish being top notch, boneless and package nicely. I loved it so much I subscribed for regular shipments. I hope the price stays the same for awile. A+++"
251666,B000T3KTJA,AMNIMOA9GBT13,Judith C. Russell,5,5,2,1299110400,Not Identical to Starbucks Chai Extract,"This is the same brand, but not the same concentration (and therefore not the same flavor) as the Chai extract used by Starbucks. The extract used by Starbucks is more heavily concentrated and therefore more intense in flavor. Very disappointing."
251693,B004MULTZO,A18V316U2HXALE,"\"J. Hallan \"\"Shamrock\"\"\"",2,2,5,1342742400,A great food for our dogs,"I have been feeding Fromm Four Star Beef Frittata for the last month to my bichons and chihuahua.<br />The ingredients are healthful, no byproducts, grains or artificial anything. It's a family run company with its own production mill and has never had a recall, which is reassuring in today's day and age with all the recalls and sick pets!<br /><br />The kibble size is quite small, which is great for my 4 pound Chihuahua.  The other dogs don't seem to mind the kibble size at all.<br /><br />Coats are looking beautiful. I have one super sensitive bichon whose skin has stayed in good shape on this food, thankfully.  She gets yeast infections on her skin (ears, toes, face/muzzle) that can make her quite miserable.  Fromm has kept her in great shape!<br /><br />Back yard clean-up is good.  Initially when I switched the girls to Fromm, they had a little gas but once acclimated have not been gassy at all.<br /><br />Great food!  Transitioning/rotating to the Game Bird recipe now and will report on that too!"
251707,B001PMDYT6,A2NI7MMI6J7KKE,"\"Eva K. Flores \"\"eva\"\"\"",2,2,3,1299369600,mixed doggy reviews,"my dog Loves the Loving Pets Gourmet duck and chicken sticks but I am concerned b/c they are made in China so I wanted to wean him off those and found the Newman's chicken sticks as a similar treat. My dog has met them w/ mixed reviews, he is not crazy about them but will ultimately eat it. I feel more comfortable that these are made with reasonable ingredients and made in the US"
251711,B001PMDYT6,A3T3S48UAVTUE9,"\"JanFla \"\"Martial Artist\"\"\"",2,2,5,1181865600,Yummy treats,Both of my dogs love these treats.  I am so glad I can give them something good for them that they beg to have!  And no worries about what might have been put in them from another country.
251731,B001PMDYT6,A1DH3QDZX8Z7GO,Charlemange,0,0,4,1342828800,Pretty Good Treats,"\"These are hard treats shaped like hearts that you can break in half if necessary. They have decent ingredients though I try not to give my dogs anything with grain, the oatmeal and barley flour is not too bad. I only give one a day as a late night snack. My Doberman likes them but she is not too picky. My picky Shar-pei will eat them but is not enthusiastic about them (he prefers Merrick sausages). Overall, these are a decent snack for dogs as long as your pet does not have dental issues, these should be okay for them.  I want to make a comment about the packaging. This is one of the few \"\"zip-loc\"\" type resealable bags that actually reseals without having to mess with it a bunch of times. It stays nice and tight and keeps the treats fresh.\""
251732,B001PMDYT6,A2DM3PME9OXWT3,swarner,0,0,3,1339977600,small - not medium - sized treats,"I'd purchased these dog treats in a local store (Medium sized) and it was a great size for my dog, my dog loved the treats and I thought that the ingredients were okay for my dog.  When I saw these on Amazon for about half of what I was paying retail, I thought it was a great deal and ordered the pack of 6.  Problem - even though the close-up of the bag image shows/lists the treat size as Medium, and I thought that I was ordering Medium, what I actually received was 6 bags of Small treats.  Of course I didn't catch that until after I opened the first bag - so no returning this item.  I'll use them but I really would have preferred to have received 6 bags of the Medium treats.  I alerted Amazon to this image problem, but more than a week later the bag image still lists/shows the treat size as Medium."
251734,B001PMDYT6,A2KS7YHNBNESZJ,P. M. OMalley,0,0,5,1334102400,pleasing plus healthy,Our dogs adore getting treated but one has reactions to some dog treats.  I am satisfied that these treats are healthy and they definately are enjoyed.
251736,B001PMDYT6,A2YQJLUHTPUJWS,Edie,0,0,5,1330041600,Our Lab's Favorite!!,Bought our first bag at Whole Foods for our new puppy! These are a great treat and good for him! Getting them mailed to us monthly by Amamzon is a plus as well as the savings of buying them by the box!
251746,B001PMDYT6,AGPLJLVQ47QLT,Stephanie,0,0,5,1322870400,DOOMHAMMER approved,"We've tried chicken, cheese, and peanut butter. Sometimes the cookies are very small hearts and other times they are large hearts with chunks of oatmeal stuck in them. The smaller cookies are more tender and the large ones are a little harder to break apart. My dog isn't picky, so he's never had problems eating these."
251755,B001PMDYT6,A5W8TSQ7L40Q5,"\"Sandy M. Moschetti \"\"Sandy in Benton City","WA\"\"\"",0,0,5,1273968000,dog cookies
251766,B001PMDYT6,A17INU4IPI2F8M,David Owens,3,5,2,1263945600,disappointed,"My dog loves Newman's Chicken and rice organic dog food, which I have Amazon ship every 2 months. She also loves the Happy Hips brand of treats. I was excited to see Newman also offered treats, so I tried the Salmon and sweet potato. Unfortunately, she does not like this product, probably because it is in biscuit form.<br /><br />Now I somehow have to make her eat these over the next several months, even if I have to grind them up and put in her regular food."
